marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
ITGB2	Paneth cell	0	1.06458750944	0.866	0.166	0	2	0.7
ITGB2	Tissue resident memory T(TRM) cell	0	1.06458750944	0.866	0.166	0	2	0.7
ITGBL1	Oogenesis phase fetal germ cell	0	1.79943999528074	0.838	0.007	0	5	0.831
ITK	Cytotoxic  lymphocyte	3.5841975258173e-229	0.560929365609544	0.406	0.026	6.91104966928091e-225	1	0.38
ITK	Natural killer T (NKT) cell	3.5841975258173e-229	0.560929365609544	0.406	0.026	6.91104966928091e-225	1	0.38
ITM2C	Plasmacytoid dendritic cell(pDC)	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Plasmacytoid dendritic cell	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Plasmacytoid dendritic cell(pDC)	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	B cell	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Microglial cell	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Astrocyte	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Natural killer T (NKT) cell	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
ITM2C	Oligodendrocyte progenitor cell	3.66244783510911e-08	0.376802868071141	0.404	0.155	0.000706193191565738	10	0.249
JAM2	MKI67+ progenitor cell	0	0.85006052530752	0.667	0.004	0	4	0.663
JCHAIN	Plasmacytoid dendritic cell(pDC)	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasmacytoid dendritic cell(pDC)	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasma cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasma cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	B cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	B cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	B cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	B cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasma cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasma cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasma cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasma cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasmacytoid dendritic cell(pDC)	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasmacytoid dendritic cell(pDC)	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasmacytoid dendritic cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasmacytoid dendritic cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	B cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	B cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	B cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	B cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JCHAIN	Plasmacytoid dendritic cell	5.0539625920562e-51	3.3129455795679	0.952	0.321	9.74505067000277e-47	9	0.631
JCHAIN	Plasmacytoid dendritic cell	6.86095155809827e-41	3.42739672809657	0.912	0.323	1.32292867943251e-36	10	0.589
JUND	Monocyte	3.17301945792087e-10	0.32587116233686	0.889	0.72	6.11821611876302e-06	7	0.169
JUND	Astrocyte	3.17301945792087e-10	0.32587116233686	0.889	0.72	6.11821611876302e-06	7	0.169
KIT	Mesenchymal stem cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Hematopoietic stem cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Mast cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Progenitor cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Stem cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Mast cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Cancer stem cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Lake et al.Science.In4	0	1.98120791273403	0.838	0.025	0	3	0.813
KIT	Mast cell	0	1.98120791273403	0.838	0.025	0	3	0.813
KLF2	Microglial cell	2.47537525918804e-33	1.03028947543938	0.714	0.178	4.77301857476637e-29	9	0.536
KLF2	Microglial cell	7.94723875977998e-10	0.451889531391352	0.359	0.179	1.53238657766077e-05	7	0.18
KLF2	Embryonic stem cell	2.47537525918804e-33	1.03028947543938	0.714	0.178	4.77301857476637e-29	9	0.536
KLF2	Embryonic stem cell	7.94723875977998e-10	0.451889531391352	0.359	0.179	1.53238657766077e-05	7	0.18
KLF2	T helper(Th) cell	2.47537525918804e-33	1.03028947543938	0.714	0.178	4.77301857476637e-29	9	0.536
KLF2	T helper(Th) cell	7.94723875977998e-10	0.451889531391352	0.359	0.179	1.53238657766077e-05	7	0.18
KLF2	Microglial cell	2.47537525918804e-33	1.03028947543938	0.714	0.178	4.77301857476637e-29	9	0.536
KLF2	Microglial cell	7.94723875977998e-10	0.451889531391352	0.359	0.179	1.53238657766077e-05	7	0.18
KLHL6	Natural killer T (NKT) cell	9.60682111068705e-54	0.817356744947014	0.651	0.09	1.85238724656268e-49	9	0.561
KMT2E	Homeostatic chondrocyte	8.53615404754766e-07	0.295620996393787	0.464	0.316	0.0164594122344814	7	0.148
KRT18	Glomerular parietal epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Glomerular parietal epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Endothelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Endothelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Cancer cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Cancer cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Urothelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Urothelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Columnar epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Columnar epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Cancer cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Cancer cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Proximal tubular cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Proximal tubular cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Epithelial cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Epithelial cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT18	Cancer cell	3.51463146692256e-31	0.982896257598148	0.838	0.272	6.77691239452007e-27	8	0.566
KRT18	Cancer cell	0	1.1635744904686	0.793	0.09	0	0	0.703
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Nucleus pulposus cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Nucleus pulposus cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Cancer cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Cancer cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Cancer cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Cancer cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Progenitor cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Progenitor cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Indistinct epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Indistinct epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Goblet cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Goblet cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Ductal cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Ductal cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Endothelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Endothelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Luminal progenitor cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Luminal progenitor cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Ductal cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Ductal cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Ductal cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Ductal cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT19	Bladder epithelial cell	3.570828230574e-262	0.70235103419051	0.62	0.098	6.88527099419279e-258	0	0.522
KRT19	Bladder epithelial cell	4.98537473553762e-48	1.67621705974293	0.851	0.229	9.61279956506364e-44	8	0.622
KRT8	Urothelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Urothelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Damage-associated transient progenitor cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Damage-associated transient progenitor cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Ionocyte cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Ionocyte cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial progenitor cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial progenitor cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Notochord cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Notochord cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Glomerular parietal epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Glomerular parietal epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Cancer cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Cancer cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Epithelial cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Epithelial cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
KRT8	Cancer cell	0	1.01857578208035	0.751	0.1	0	0	0.651
KRT8	Cancer cell	5.83995270396516e-35	1.16897958975416	0.838	0.267	1.12605968037856e-30	8	0.571
LAMP3	LAMP3+ dentritic cell	4.20477457282057e-248	0.800870417820814	0.527	0.018	8.10764633131262e-244	6	0.509
LAMP3	Dendritic cell	4.20477457282057e-248	0.800870417820814	0.527	0.018	8.10764633131262e-244	6	0.509
LAMP3	Dendritic cell	4.20477457282057e-248	0.800870417820814	0.527	0.018	8.10764633131262e-244	6	0.509
LAMP3	CCR7+ dendritic cell	4.20477457282057e-248	0.800870417820814	0.527	0.018	8.10764633131262e-244	6	0.509
LAMP3	Dendritic cell	4.20477457282057e-248	0.800870417820814	0.527	0.018	8.10764633131262e-244	6	0.509
LAPTM4B	Hematopoietic progenitor cell	3.88546247351972e-285	0.675687499195547	0.597	0.079	7.49194874144073e-281	0	0.518
LAPTM4B	Hematopoietic progenitor cell	3.88546247351972e-285	0.675687499195547	0.597	0.079	7.49194874144073e-281	0	0.518
LAPTM5	T cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	T cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Plasma cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Plasma cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Microglial cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Microglial cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Macrophage	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Macrophage	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	B cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	B cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Monocyte	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Monocyte	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	B cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	B cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Paneth cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Paneth cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LAPTM5	Cytotoxic T cell	7.51248994640456e-85	0.629926673583855	0.771	0.33	1.44855831146573e-80	3	0.441
LAPTM5	Cytotoxic T cell	7.98933005963305e-241	1.05826181708971	0.942	0.294	1.54050262209844e-236	2	0.648
LDB2	Gonadal endothelial cell	0	0.996991264773326	0.757	0.014	0	4	0.743
LDB2	MKI67+ progenitor cell	0	0.996991264773326	0.757	0.014	0	4	0.743
LDB2	Natural killer T (NKT) cell	0	0.996991264773326	0.757	0.014	0	4	0.743
LDB2	Endothelial cell	0	0.996991264773326	0.757	0.014	0	4	0.743
LGALS1	Natural killer T (NKT) cell	1.14048812803771e-37	1.56171111764931	0.925	0.273	2.1990892084823e-33	11	0.652
LGALS1	Astrocyte	1.14048812803771e-37	1.56171111764931	0.925	0.273	2.1990892084823e-33	11	0.652
LGALS1	Natural regulatory T cell	1.14048812803771e-37	1.56171111764931	0.925	0.273	2.1990892084823e-33	11	0.652
LMAN1	Plasmacytoid dendritic cell	4.3035171790355e-15	0.357696995265251	0.651	0.227	8.29804182461625e-11	9	0.424
LMO4	Neural progenitor cell	1.65663363878477e-233	1.15655161884033	0.712	0.126	3.19432098230479e-229	3	0.586
LPCAT1	Paneth cell	6.1310264659639e-114	1.05068630648454	0.788	0.164	1.18218452316716e-109	6	0.624
LPCAT1	Lung epithelial cell	6.1310264659639e-114	1.05068630648454	0.788	0.164	1.18218452316716e-109	6	0.624
LPCAT1	Natural killer T (NKT) cell	6.1310264659639e-114	1.05068630648454	0.788	0.164	1.18218452316716e-109	6	0.624
LPL	Microglial cell	0	1.34054441739142	0.714	0.053	0	2	0.661
LPL	Microglial cell	0	1.34054441739142	0.714	0.053	0	2	0.661
LPL	Astrocyte	0	1.34054441739142	0.714	0.053	0	2	0.661
LRP1	Monocyte	0	0.709700148110973	0.774	0.082	0	2	0.692
LRP1	Myeloid cell	0	0.709700148110973	0.774	0.082	0	2	0.692
LRRC46	Ciliated cell	0	1.12439439977132	0.581	0.004	0	8	0.577
LRRK2	Monocyte	1.12951708129082e-210	1.48499264337235	0.794	0.076	2.17793483614497e-206	6	0.718
LST1	CD1C-CD141- dendritic cell	0	1.079116353293	0.814	0.048	0	2	0.766
LST1	Monocyte	0	1.079116353293	0.814	0.048	0	2	0.766
LST1	Myeloid cell	0	1.079116353293	0.814	0.048	0	2	0.766
LST1	Neutrophil	0	1.079116353293	0.814	0.048	0	2	0.766
LST1	Paneth cell	0	1.079116353293	0.814	0.048	0	2	0.766
LTB	Dendritic cell 2A	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Effector memory T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Memory CD8+ T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Natural killer T (NKT) cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Naive CD8+ T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	CD4+ T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Naive CD4 T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	T cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Plasmacytoid dendritic cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Lymphocyte	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTB	Regulatory T(Treg) cell	1.23841754140112e-31	0.416540287767998	0.32	0.067	2.38791670332965e-27	7	0.253
LTBP1	Lake et al.Science.Ex8	0	1.18176043632542	0.749	0.007	0	5	0.742
LTBP2	Fibroblast	0	1.73841460915614	0.817	0.009	0	5	0.808
LTC4S	Microglial cell	0	1.00326237648087	0.685	0.06	0	3	0.625
LTC4S	Mast cell	0	1.00326237648087	0.685	0.06	0	3	0.625
LUM	Adipocyte progenitor cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Theca cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Stromal cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	DCLK1+ progenitor cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Fibroblast	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Fibroblast	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Fibroblast	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Fibroblast	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Fibroblast	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Stromal cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LUM	Stromal cell	0	3.66477957089848	0.963	0.045	0	5	0.918
LY9	B cell	2.09399238151944e-77	0.499797563123535	0.32	0.027	4.03763611004578e-73	7	0.293
LY9	Plasmacytoid dendritic cell	2.09399238151944e-77	0.499797563123535	0.32	0.027	4.03763611004578e-73	7	0.293
MALL	Enterocyte	2.2515698186797e-32	0.497752687928204	0.661	0.246	4.3414769243782e-28	6	0.415
MALL	Enterocyte	0	0.854865744683669	0.719	0.092	0	0	0.627
MANF	Natural killer T (NKT) cell	2.50270725909259e-13	0.313645922288294	0.368	0.09	4.82572013698234e-09	10	0.278
MAOB	Mast cell	2.54264773408699e-284	0.591188918507936	0.501	0.024	4.90273336086654e-280	3	0.477
MARCO	M2 macrophage	0	2.05294773192679	0.851	0.122	0	2	0.729
MARCO	Macrophage	0	2.05294773192679	0.851	0.122	0	2	0.729
MARCO	Myeloid cell	0	2.05294773192679	0.851	0.122	0	2	0.729
MARCO	M2 macrophage	0	2.05294773192679	0.851	0.122	0	2	0.729
